step,loss,smooth_loss,lr,tokens_seen,tokens_per_sec,grad_norm,elapsed_sec,vram_used_gb,vram_peak_gb,timestamp
1370,2.556079,2.852957,1.9867272552054742e-05,28057600,1693.8,2.2939,1708.8,2.6,12.19,2026-04-19T04:16:10.143521
1380,2.979169,2.852128,1.9864999724253032e-05,28262400,1691.4,2.3857,1720.9,2.6,12.19,2026-04-19T04:16:22.251449
1390,2.816902,2.85146,1.986270774835903e-05,28467200,1692.7,2.2854,1733.0,2.6,12.19,2026-04-19T04:16:34.350246
1400,3.189141,2.855278,1.9860396629323328e-05,28672000,1691.8,2.5278,1745.1,2.6,12.19,2026-04-19T04:16:46.455433
1410,2.866247,2.853729,1.985806637213786e-05,28876800,1693.3,2.7472,1757.2,2.6,12.19,2026-04-19T04:16:58.550025
1420,2.771274,2.84862,1.98557169818359e-05,29081600,1691.8,2.1728,1769.3,2.6,12.19,2026-04-19T04:17:10.655377
1430,3.200978,2.851729,1.9853348463492054e-05,29286400,1689.9,2.5925,1781.4,2.6,12.19,2026-04-19T04:17:22.775055
1440,2.684369,2.845965,1.985096082222223e-05,29491200,1691.9,2.1676,1793.5,2.6,12.19,2026-04-19T04:17:34.879569
1450,2.719117,2.844929,1.9848554063183663e-05,29696000,1692.2,2.0611,1805.6,2.6,12.19,2026-04-19T04:17:46.982113
1460,2.983084,2.846137,1.9846128191574864e-05,29900800,1690.5,2.3444,1817.8,2.6,12.19,2026-04-19T04:17:59.096817
1470,2.75422,2.843897,1.9843683212635625e-05,30105600,1694.0,2.063,1829.8,2.6,12.19,2026-04-19T04:18:11.187501
1480,2.676126,2.843023,1.9841219131647024e-05,30310400,1692.1,1.9834,1841.9,2.6,12.19,2026-04-19T04:18:23.289866
1490,2.686057,2.841788,1.9838735953931388e-05,30515200,1692.7,2.0856,1854.0,2.6,12.19,2026-04-19T04:18:35.388700
1500,2.703957,2.837996,1.9836233684852296e-05,30720000,1688.1,2.6587,1866.2,2.6,12.19,2026-04-19T04:18:47.520378
1510,2.818323,2.838559,1.983371232981456e-05,30924800,627.7,2.3169,1898.8,2.6,12.19,2026-04-19T04:19:20.150595
1520,2.526803,2.83434,1.983117189426422e-05,31129600,1689.3,2.588,1910.9,2.6,12.19,2026-04-19T04:19:32.273523
1530,2.896572,2.832992,1.9828612383688532e-05,31334400,1690.8,2.0494,1923.0,2.6,12.19,2026-04-19T04:19:44.385997
1540,2.382666,2.827172,1.982603380361595e-05,31539200,1689.5,2.2304,1935.2,2.6,12.19,2026-04-19T04:19:56.507916
1550,2.706046,2.822819,1.982343615961611e-05,31744000,1685.9,1.8082,1947.3,2.6,12.19,2026-04-19T04:20:08.656059
1560,2.77078,2.821477,1.982081945729984e-05,31948800,1688.0,2.5022,1959.4,2.6,12.19,2026-04-19T04:20:20.788712
1570,2.842452,2.818114,1.981818370231913e-05,32153600,1689.2,2.6248,1971.6,2.6,12.19,2026-04-19T04:20:32.912427
1580,2.663893,2.816285,1.981552890036711e-05,32358400,1691.3,2.1748,1983.7,2.6,12.19,2026-04-19T04:20:45.021781
1590,3.139994,2.818463,1.9812855057178066e-05,32563200,1688.0,2.4518,1995.8,2.6,12.19,2026-04-19T04:20:57.154424
1600,2.654701,2.81532,1.9810162178527405e-05,32768000,1686.6,2.0009,2008.0,2.6,12.19,2026-04-19T04:21:09.297883
1610,2.85186,2.816984,1.980745027023165e-05,32972800,1687.4,2.4486,2020.1,2.6,12.19,2026-04-19T04:21:21.434106
1620,2.861195,2.817293,1.9804719338148433e-05,33177600,1686.9,2.5189,2032.2,2.6,12.19,2026-04-19T04:21:33.574536
1630,2.531527,2.811865,1.980196938817647e-05,33382400,1689.0,2.9507,2044.4,2.6,12.19,2026-04-19T04:21:45.700096
1640,2.798047,2.810897,1.9799200426255556e-05,33587200,1686.9,2.2713,2056.5,2.6,12.19,2026-04-19T04:21:57.840636
1650,2.776427,2.81042,1.979641245836656e-05,33792000,1686.3,2.0492,2068.6,2.6,12.19,2026-04-19T04:22:09.985755
1660,2.606591,2.807361,1.9793605490531386e-05,33996800,1685.6,2.2011,2080.8,2.6,12.19,2026-04-19T04:22:22.135943
1670,2.82544,2.807148,1.9790779528812996e-05,34201600,1687.6,2.0791,2092.9,2.6,12.19,2026-04-19T04:22:34.271572
1680,2.62484,2.805392,1.978793457931536e-05,34406400,1687.5,2.3091,2105.1,2.6,12.19,2026-04-19T04:22:46.407917
1690,2.726849,2.803868,1.978507064818348e-05,34611200,1683.8,2.2327,2117.2,2.6,12.19,2026-04-19T04:22:58.571144
1700,2.558718,2.801245,1.978218774160335e-05,34816000,1689.8,1.903,2129.3,2.6,12.19,2026-04-19T04:23:10.691266
1710,2.617654,2.798221,1.9779285865801935e-05,35020800,1691.3,2.4864,2141.5,2.6,12.19,2026-04-19T04:23:22.800764
1720,2.791947,2.79647,1.9776365027047195e-05,35225600,1688.4,2.1917,2153.6,2.6,12.19,2026-04-19T04:23:34.930054
1730,2.719586,2.793913,1.9773425231648042e-05,35430400,1688.7,2.1568,2165.7,2.6,12.19,2026-04-19T04:23:47.058092
1740,2.788121,2.792928,1.9770466485954325e-05,35635200,1692.0,1.8772,2177.8,2.6,12.19,2026-04-19T04:23:59.162031
1750,2.54157,2.789495,1.976748879635684e-05,35840000,1689.3,3.1209,2189.9,2.6,12.19,2026-04-19T04:24:11.285598
1760,2.690229,2.789933,1.9764492169287288e-05,36044800,1689.0,2.4474,2202.1,2.6,12.19,2026-04-19T04:24:23.411326
1770,2.734768,2.786322,1.9761476611218285e-05,36249600,1690.3,2.4887,2214.2,2.6,12.19,2026-04-19T04:24:35.527144
1780,2.671642,2.783134,1.9758442128663324e-05,36454400,1690.5,2.3328,2226.3,2.6,12.19,2026-04-19T04:24:47.641987
1790,2.64957,2.782523,1.975538872817679e-05,36659200,1692.8,2.519,2238.4,2.6,12.19,2026-04-19T04:24:59.740365
1800,2.784129,2.783287,1.975231641635392e-05,36864000,1691.7,2.085,2250.5,2.6,12.19,2026-04-19T04:25:11.846078
1810,2.885253,2.782042,1.97492251998308e-05,37068800,1688.8,2.5329,2262.6,2.6,12.19,2026-04-19T04:25:23.973051
1820,3.105712,2.784429,1.9746115085284347e-05,37273600,1693.4,3.1575,2274.7,2.6,12.19,2026-04-19T04:25:36.067167
1830,2.578409,2.780845,1.9742986079432306e-05,37478400,1688.3,2.5681,2286.9,2.6,12.19,2026-04-19T04:25:48.197468
1840,2.74439,2.779359,1.973983818903322e-05,37683200,1690.6,2.5878,2299.0,2.6,12.19,2026-04-19T04:26:00.311308
1850,2.960718,2.778134,1.9736671420886427e-05,37888000,1688.5,2.0312,2311.1,2.6,12.19,2026-04-19T04:26:12.440353
1860,2.611647,2.77819,1.9733485781832026e-05,38092800,1691.1,2.0762,2323.2,2.6,12.19,2026-04-19T04:26:24.550721
1870,2.839214,2.77967,1.9730281278750897e-05,38297600,1694.3,2.5153,2335.3,2.6,12.19,2026-04-19T04:26:36.637823
1880,2.527595,2.777707,1.972705791856465e-05,38502400,1687.2,1.9404,2347.4,2.6,12.19,2026-04-19T04:26:48.777014
1890,2.801112,2.776572,1.972381570823564e-05,38707200,1685.0,2.5934,2359.6,2.6,12.19,2026-04-19T04:27:00.931086
1900,2.843298,2.773741,1.9720554654766914e-05,38912000,1683.9,2.3632,2371.8,2.6,12.19,2026-04-19T04:27:13.092660
1910,3.50865,2.779797,1.9717274765202243e-05,39116800,1685.2,4.7521,2383.9,2.6,12.19,2026-04-19T04:27:25.245721
1920,2.529327,2.774947,1.9713976046626083e-05,39321600,1688.9,4.9089,2396.0,2.6,12.19,2026-04-19T04:27:37.371815
1930,2.666278,2.772539,1.9710658506163538e-05,39526400,1687.4,2.3111,2408.2,2.6,12.19,2026-04-19T04:27:49.508922
1940,2.772472,2.771245,1.9707322150980384e-05,39731200,1687.2,2.1787,2420.3,2.6,12.19,2026-04-19T04:28:01.647599
1950,2.759922,2.771715,1.9703966988283037e-05,39936000,1684.5,2.8177,2432.5,2.6,12.19,2026-04-19T04:28:13.805724
1960,2.767389,2.771441,1.970059302531853e-05,40140800,1681.9,2.3101,2444.6,2.6,12.19,2026-04-19T04:28:25.981921
1970,2.84779,2.769616,1.9697200269374507e-05,40345600,1687.9,3.108,2456.8,2.6,12.19,2026-04-19T04:28:38.115718
1980,2.828143,2.770324,1.96937887277792e-05,40550400,1686.4,2.1423,2468.9,2.6,12.19,2026-04-19T04:28:50.260090
1990,3.009475,2.770065,1.9690358407901423e-05,40755200,1687.0,3.5239,2481.1,2.6,12.19,2026-04-19T04:29:02.400114
2000,2.694085,2.767752,1.9686909317150553e-05,40960000,1687.0,2.3162,2493.2,2.6,12.19,2026-04-19T04:29:14.539747
2010,2.78313,2.769711,1.9683441462976494e-05,41164800,518.8,2.2544,2532.7,2.6,12.19,2026-04-19T04:29:54.018809
2020,2.65486,2.770157,1.9679954852869704e-05,41369600,1693.8,2.1282,2544.8,2.6,12.19,2026-04-19T04:30:06.109489
2030,2.67203,2.767918,1.9676449494361135e-05,41574400,1693.4,2.1089,2556.9,2.6,12.19,2026-04-19T04:30:18.202830
2040,2.654536,2.765166,1.9672925395022236e-05,41779200,1688.3,1.9844,2569.0,2.6,12.19,2026-04-19T04:30:30.333445
2050,2.711431,2.765555,1.9669382562464943e-05,41984000,1692.2,2.4722,2581.1,2.6,12.19,2026-04-19T04:30:42.436074
2060,2.834254,2.766043,1.9665821004341652e-05,42188800,1686.2,2.6139,2593.2,2.6,12.19,2026-04-19T04:30:54.581906
2070,2.53881,2.76312,1.9662240728345202e-05,42393600,1685.0,1.9218,2605.4,2.6,12.19,2026-04-19T04:31:06.736587
2080,2.913535,2.764318,1.9658641742208873e-05,42598400,1685.0,2.1629,2617.6,2.6,12.19,2026-04-19T04:31:18.890924
2090,2.984472,2.766123,1.9655024053706344e-05,42803200,1689.7,2.7216,2629.7,2.6,12.19,2026-04-19T04:31:31.011408
2100,2.831632,2.764619,1.9651387670651696e-05,43008000,1683.0,2.2804,2641.8,2.6,12.19,2026-04-19T04:31:43.179815
2110,2.330769,2.760075,1.9647732600899395e-05,43212800,1683.7,2.0576,2654.0,2.6,12.19,2026-04-19T04:31:55.343788
2120,2.927088,2.759859,1.964405885234426e-05,43417600,1683.8,2.244,2666.2,2.6,12.19,2026-04-19T04:32:07.506699
2130,2.520919,2.757911,1.9640366432921463e-05,43622400,1688.2,2.1567,2678.3,2.6,12.19,2026-04-19T04:32:19.637959
2140,2.699221,2.756508,1.9636655350606505e-05,43827200,1690.4,2.7135,2690.4,2.6,12.19,2026-04-19T04:32:31.753587
2150,2.526766,2.752573,1.9632925613415187e-05,44032000,1688.5,1.8522,2702.5,2.6,12.19,2026-04-19T04:32:43.883014
2160,2.712012,2.754497,1.9629177229403623e-05,44236800,1684.4,2.1675,2714.7,2.6,12.19,2026-04-19T04:32:56.042022
2170,2.660181,2.754474,1.9625410206668183e-05,44441600,1688.4,2.013,2726.8,2.6,12.19,2026-04-19T04:33:08.171598
2180,2.757916,2.75433,1.9621624553345514e-05,44646400,1688.2,2.4285,2739.0,2.6,12.19,2026-04-19T04:33:20.302716
2190,2.716914,2.756685,1.961782027761249e-05,44851200,1689.3,2.4882,2751.1,2.6,12.19,2026-04-19T04:33:32.426111
2200,2.630758,2.75255,1.9613997387686215e-05,45056000,1687.3,2.2082,2763.2,2.6,12.19,2026-04-19T04:33:44.564215
2210,2.66941,2.753125,1.9610155891824e-05,45260800,1683.4,2.673,2775.4,2.6,12.19,2026-04-19T04:33:56.730498
2220,2.485532,2.748826,1.9606295798323347e-05,45465600,1685.9,2.8086,2787.5,2.6,12.19,2026-04-19T04:34:08.877799
2230,2.722096,2.751534,1.9602417115521915e-05,45670400,1687.9,2.2669,2799.7,2.6,12.19,2026-04-19T04:34:21.011315
2240,3.029417,2.756191,1.9598519851797532e-05,45875200,1687.8,3.2468,2811.8,2.6,12.19,2026-04-19T04:34:33.145587
2250,2.591263,2.756362,1.9594604015568155e-05,46080000,1683.6,1.9653,2824.0,2.6,12.19,2026-04-19T04:34:45.310222
2260,2.839831,2.757819,1.9590669615291845e-05,46284800,1685.3,2.2424,2836.1,2.6,12.19,2026-04-19T04:34:57.462664
2270,2.629516,2.756852,1.9586716659466775e-05,46489600,1683.6,2.3121,2848.3,2.6,12.19,2026-04-19T04:35:09.626828
2280,2.80341,2.755313,1.9582745156631196e-05,46694400,1687.4,1.9495,2860.4,2.6,12.19,2026-04-19T04:35:21.764203
2290,2.766072,2.755449,1.9578755115363414e-05,46899200,1687.3,2.3317,2872.6,2.6,12.19,2026-04-19T04:35:33.901430
2300,2.899898,2.754274,1.957474654428178e-05,47104000,1684.0,2.3697,2884.7,2.6,12.19,2026-04-19T04:35:46.062782
2310,2.594638,2.753361,1.9570719452044666e-05,47308800,1687.0,1.9257,2896.9,2.6,12.19,2026-04-19T04:35:58.202730
2320,2.65749,2.751651,1.9566673847350456e-05,47513600,1683.7,11.6636,2909.0,2.6,12.19,2026-04-19T04:36:10.366535
2330,2.640518,2.749257,1.956260973893751e-05,47718400,1683.4,1.8574,2921.2,2.6,12.19,2026-04-19T04:36:22.532331
2340,2.675326,2.748486,1.9558527135584167e-05,47923200,1687.9,2.1935,2933.3,2.6,12.19,2026-04-19T04:36:34.665761
2350,2.727611,2.749209,1.955442604610871e-05,48128000,1689.4,2.3316,2945.4,2.6,12.19,2026-04-19T04:36:46.788595
2360,2.689508,2.749033,1.9550306479369346e-05,48332800,1682.5,2.2997,2957.6,2.6,12.19,2026-04-19T04:36:58.960863
2370,2.863272,2.752105,1.95461684442642e-05,48537600,1685.7,2.16,2969.8,2.6,12.19,2026-04-19T04:37:11.110216
2380,2.653147,2.748845,1.9542011949731274e-05,48742400,1690.4,2.3276,2981.9,2.6,12.19,2026-04-19T04:37:23.226020
2390,2.743799,2.748114,1.953783700474847e-05,48947200,1688.1,2.2655,2994.0,2.6,12.19,2026-04-19T04:37:35.358284
2400,2.761506,2.743837,1.953364361833351e-05,49152000,1688.5,2.1502,3006.1,2.6,12.19,2026-04-19T04:37:47.487663
2410,2.789309,2.743068,1.9529431799543972e-05,49356800,1681.8,2.1855,3018.3,2.6,12.19,2026-04-19T04:37:59.665404
2420,2.878888,2.744144,1.952520155747723e-05,49561600,1685.7,2.1447,3030.5,2.6,12.19,2026-04-19T04:38:11.814606
2430,2.71844,2.739319,1.952095290127047e-05,49766400,1686.7,2.0648,3042.6,2.6,12.19,2026-04-19T04:38:23.956980
2440,3.101261,2.743488,1.951668584010063e-05,49971200,1689.8,2.4354,3054.7,2.6,12.19,2026-04-19T04:38:36.076447
2450,2.708736,2.743384,1.951240038318443e-05,50176000,1689.5,2.3657,3066.9,2.6,12.19,2026-04-19T04:38:48.198236
2460,2.556351,2.739117,1.9508096539778298e-05,50380800,1685.4,2.1043,3079.0,2.6,12.19,2026-04-19T04:39:00.349486
2470,2.622266,2.737797,1.9503774319178386e-05,50585600,1687.2,1.9752,3091.1,2.6,12.19,2026-04-19T04:39:12.487551
2480,3.014865,2.741184,1.9499433730720547e-05,50790400,1687.9,2.4993,3103.3,2.6,12.19,2026-04-19T04:39:24.620527
2490,2.69828,2.741307,1.94950747837803e-05,50995200,1687.7,2.3527,3115.4,2.6,12.19,2026-04-19T04:39:36.755307
2500,2.666745,2.740935,1.9490697487772815e-05,51200000,1683.7,2.4149,3127.6,2.6,12.19,2026-04-19T04:39:48.919133
2510,2.768452,2.740436,1.9486301852152905e-05,51404800,771.9,2.149,3154.1,2.6,12.19,2026-04-19T04:40:15.451313
2520,2.48974,2.740065,1.9481887886414987e-05,51609600,1686.2,1.902,3166.3,2.6,12.19,2026-04-19T04:40:27.596721
2530,2.659533,2.737695,1.9477455600093073e-05,51814400,1687.6,2.7067,3178.4,2.6,12.19,2026-04-19T04:40:39.732072
2540,2.646334,2.740332,1.9473005002760753e-05,52019200,1684.2,1.8769,3190.6,2.6,12.19,2026-04-19T04:40:51.892000
2550,2.858927,2.74186,1.946853610403116e-05,52224000,1681.8,2.5174,3202.7,2.6,12.19,2026-04-19T04:41:04.069495
2560,2.608271,2.740235,1.946404891355696e-05,52428800,1690.7,1.9967,3214.8,2.6,12.19,2026-04-19T04:41:16.182714
2570,2.573917,2.73755,1.945954344103033e-05,52633600,1692.7,2.0162,3226.9,2.6,12.19,2026-04-19T04:41:28.282758
2580,2.558675,2.736498,1.9455019696182933e-05,52838400,1688.8,2.2886,3239.1,2.6,12.19,2026-04-19T04:41:40.408815
2590,2.573856,2.730836,1.94504776887859e-05,53043200,1685.3,1.7963,3251.2,2.6,12.19,2026-04-19T04:41:52.561098
2600,2.695327,2.731243,1.944591742864982e-05,53248000,1687.0,2.2049,3263.4,2.6,12.19,2026-04-19T04:42:04.701032
2610,2.97871,2.732511,1.9441338925624683e-05,53452800,1690.6,2.1751,3275.5,2.6,12.19,2026-04-19T04:42:16.814968
2620,2.691402,2.730813,1.9436742189599907e-05,53657600,1687.6,2.2653,3287.6,2.6,12.19,2026-04-19T04:42:28.950735
2630,2.849837,2.733996,1.9432127230504272e-05,53862400,1688.3,2.1063,3299.7,2.6,12.19,2026-04-19T04:42:41.081460
2640,2.665946,2.732675,1.9427494058305943e-05,54067200,1687.1,2.021,3311.9,2.6,12.19,2026-04-19T04:42:53.221009
2650,2.733466,2.732246,1.94228426830124e-05,54272000,1685.0,1.8291,3324.0,2.6,12.19,2026-04-19T04:43:05.375574
2660,2.723674,2.733416,1.941817311467046e-05,54476800,1687.0,1.9219,3336.2,2.6,12.19,2026-04-19T04:43:17.515155
2670,2.576558,2.730928,1.9413485363366227e-05,54681600,1684.6,3.1615,3348.3,2.6,12.19,2026-04-19T04:43:29.673981
2680,2.521506,2.729894,1.9408779439225078e-05,54886400,1687.4,2.0301,3360.5,2.6,12.19,2026-04-19T04:43:41.809376
2690,2.804965,2.730675,1.940405535241165e-05,55091200,1689.0,2.2941,3372.6,2.6,12.19,2026-04-19T04:43:53.934531
2700,2.584064,2.730929,1.93993131131298e-05,55296000,1687.2,2.1175,3384.7,2.6,12.19,2026-04-19T04:44:06.072838
2710,2.689375,2.731646,1.9394552731622612e-05,55500800,1684.3,2.8627,3396.9,2.6,12.19,2026-04-19T04:44:18.232379
2720,2.691528,2.730642,1.9389774218172337e-05,55705600,1689.3,2.8664,3409.0,2.6,12.19,2026-04-19T04:44:30.356080
2730,2.659528,2.730041,1.93849775831004e-05,55910400,1685.7,2.1028,3421.2,2.6,12.19,2026-04-19T04:44:42.505547
2740,2.702202,2.729182,1.938016283676737e-05,56115200,1688.2,1.8946,3433.3,2.6,12.19,2026-04-19T04:44:54.636927
2750,2.675099,2.730517,1.9375329989572926e-05,56320000,1690.1,2.1729,3445.4,2.6,12.19,2026-04-19T04:45:06.754801
2760,2.707889,2.730694,1.9370479051955855e-05,56524800,1691.5,2.2639,3457.5,2.6,12.19,2026-04-19T04:45:18.862150
2770,2.712111,2.730467,1.9365610034394014e-05,56729600,1688.2,2.2308,3469.7,2.6,12.19,2026-04-19T04:45:30.993385
2780,2.632073,2.730072,1.936072294740431e-05,56934400,1686.5,2.035,3481.8,2.6,12.19,2026-04-19T04:45:43.136497
2790,2.771093,2.731287,1.9355817801542685e-05,57139200,1692.2,2.6021,3493.9,2.6,12.19,2026-04-19T04:45:55.239132
2800,2.544374,2.728889,1.9350894607404082e-05,57344000,1685.6,2.0909,3506.0,2.6,12.19,2026-04-19T04:46:07.389375
2810,2.655865,2.726596,1.9345953375622428e-05,57548800,1687.5,2.3527,3518.2,2.6,12.19,2026-04-19T04:46:19.525715
2820,2.587325,2.721412,1.9340994116870618e-05,57753600,1684.2,2.1207,3530.3,2.6,12.19,2026-04-19T04:46:31.685713
2830,2.690914,2.722537,1.9336016841860472e-05,57958400,1682.7,2.6587,3542.5,2.6,12.19,2026-04-19T04:46:43.856475
2840,2.687928,2.721972,1.9331021561342736e-05,58163200,1688.5,2.4574,3554.6,2.6,12.19,2026-04-19T04:46:55.985318
2850,2.741722,2.719782,1.9326008286107045e-05,58368000,1687.8,2.3019,3566.8,2.6,12.19,2026-04-19T04:47:08.119800
2860,2.84469,2.722113,1.9320977026981893e-05,58572800,1687.8,2.2438,3578.9,2.6,12.19,2026-04-19T04:47:20.254437
2870,2.856551,2.722286,1.931592779483463e-05,58777600,1688.2,2.4771,3591.0,2.6,12.19,2026-04-19T04:47:32.385250
2880,2.669549,2.723706,1.931086060057142e-05,58982400,1684.1,2.5494,3603.2,2.6,12.19,2026-04-19T04:47:44.545769
2890,2.660855,2.722303,1.9305775455137232e-05,59187200,1685.3,2.1001,3615.4,2.6,12.19,2026-04-19T04:47:56.697631
2900,2.698113,2.720851,1.93006723695158e-05,59392000,1684.7,2.5069,3627.5,2.6,12.19,2026-04-19T04:48:08.854512
2910,2.712078,2.712885,1.929555135472961e-05,59596800,1683.1,2.4037,3639.7,2.6,12.19,2026-04-19T04:48:21.022223
2920,2.638966,2.713982,1.929041242183988e-05,59801600,1685.7,2.0499,3651.8,2.6,12.19,2026-04-19T04:48:33.171268
2930,2.844114,2.71576,1.9285255581946533e-05,60006400,1683.4,2.217,3664.0,2.6,12.19,2026-04-19T04:48:45.337271
2940,2.766405,2.715699,1.9280080846188154e-05,60211200,1685.5,2.511,3676.1,2.6,12.19,2026-04-19T04:48:57.488161
2950,2.657319,2.714673,1.9274888225741996e-05,60416000,1690.2,2.3287,3688.3,2.6,12.19,2026-04-19T04:49:09.604909
2960,2.529097,2.712291,1.9269677731823937e-05,60620800,1685.7,1.9591,3700.4,2.6,12.19,2026-04-19T04:49:21.754641
2970,2.70024,2.710815,1.9264449375688472e-05,60825600,1688.3,2.2852,3712.5,2.6,12.19,2026-04-19T04:49:33.884694
2980,2.434702,2.706881,1.925920316862866e-05,61030400,1687.4,2.005,3724.7,2.6,12.19,2026-04-19T04:49:46.021594
2990,2.872371,2.70551,1.925393912197613e-05,61235200,1685.9,1.8864,3736.8,2.6,12.19,2026-04-19T04:49:58.169770
3000,2.630679,2.704876,1.9248657247101046e-05,61440000,1690.7,2.3309,3748.9,2.6,12.19,2026-04-19T04:50:10.283350
3010,2.462987,2.701674,1.9243357555412065e-05,61644800,742.3,2.4042,3776.5,2.6,12.19,2026-04-19T04:50:37.872205
3020,2.755803,2.702684,1.9238040058356342e-05,61849600,1684.9,1.9789,3788.7,2.6,12.19,2026-04-19T04:50:50.027013
3030,2.934384,2.705307,1.9232704767419488e-05,62054400,1679.5,2.4286,3800.9,2.6,12.19,2026-04-19T04:51:02.220852
3040,2.650596,2.705268,1.9227351694125544e-05,62259200,1685.0,3.0672,3813.0,2.6,12.19,2026-04-19T04:51:14.375383
3050,2.768276,2.705836,1.922198085003696e-05,62464000,1685.7,2.0334,3825.2,2.6,12.19,2026-04-19T04:51:26.524784
3060,2.498784,2.702481,1.9216592246754585e-05,62668800,1684.5,1.9845,3837.3,2.6,12.19,2026-04-19T04:51:38.682437
3070,2.898732,2.706081,1.92111858959176e-05,62873600,1688.1,2.7922,3849.5,2.6,12.19,2026-04-19T04:51:50.814741
3080,2.746856,2.704414,1.9205761809203546e-05,63078400,1687.5,2.4289,3861.6,2.6,12.19,2026-04-19T04:52:02.951210
3090,2.722411,2.701793,1.9200319998328256e-05,63283200,1687.4,2.5779,3873.7,2.6,12.19,2026-04-19T04:52:15.088438
3100,2.815265,2.70163,1.919486047504586e-05,63488000,1682.3,1.9391,3885.9,2.6,12.19,2026-04-19T04:52:27.261981
3110,2.76338,2.705956,1.9189383251148735e-05,63692800,1686.1,2.4903,3898.1,2.6,12.19,2026-04-19T04:52:39.408390
3120,2.678936,2.703474,1.9183888338467493e-05,63897600,1683.5,1.9271,3910.2,2.6,12.19,2026-04-19T04:52:51.573253
3130,2.657803,2.704843,1.9178375748870957e-05,64102400,1682.7,2.4892,3922.4,2.6,12.19,2026-04-19T04:53:03.744012
3140,2.573186,2.703583,1.9172845494266134e-05,64307200,1681.0,2.3025,3934.6,2.6,12.19,2026-04-19T04:53:15.926864
3150,2.682436,2.705139,1.916729758659817e-05,64512000,1684.7,2.7268,3946.7,2.6,12.19,2026-04-19T04:53:28.083600
3160,2.828837,2.706308,1.916173203785037e-05,64716800,1685.7,2.8121,3958.9,2.6,12.19,2026-04-19T04:53:40.232827
3170,2.776618,2.707472,1.9156148860044114e-05,64921600,1682.0,2.2782,3971.1,2.6,12.19,2026-04-19T04:53:52.409027
3180,2.899147,2.708884,1.9150548065238878e-05,65126400,1684.4,2.2929,3983.2,2.6,12.19,2026-04-19T04:54:04.567243
3190,2.450611,2.706221,1.914492966553218e-05,65331200,1684.1,2.3445,3995.4,2.6,12.19,2026-04-19T04:54:16.727664
3200,2.769822,2.707612,1.9139293673059575e-05,65536000,1686.0,2.3569,4007.5,2.6,12.19,2026-04-19T04:54:28.874727
3210,2.793122,2.708849,1.913364009999461e-05,65740800,1682.8,2.224,4019.7,2.6,12.19,2026-04-19T04:54:41.045101
3220,3.029087,2.714285,1.9127968958548802e-05,65945600,1681.7,2.4408,4031.9,2.6,12.19,2026-04-19T04:54:53.223595
3230,2.830303,2.715367,1.9122280260971624e-05,66150400,1681.6,2.2883,4044.1,2.6,12.19,2026-04-19T04:55:05.402693
3240,2.65963,2.711669,1.9116574019550467e-05,66355200,1683.8,1.9829,4056.2,2.6,12.19,2026-04-19T04:55:17.565438
3250,2.694893,2.712705,1.911085024661061e-05,66560000,1685.0,2.5566,4068.4,2.6,12.19,2026-04-19T04:55:29.720142
3260,2.937645,2.713683,1.910510895451521e-05,66764800,1685.9,2.2449,4080.5,2.6,12.19,2026-04-19T04:55:41.867807
3270,2.499167,2.71238,1.9099350155665257e-05,66969600,1686.9,2.1923,4092.7,2.6,12.19,2026-04-19T04:55:54.008595
3280,2.791924,2.712265,1.9093573862499558e-05,67174400,1687.5,2.2817,4104.8,2.6,12.19,2026-04-19T04:56:06.145709
3290,2.656833,2.711172,1.90877800874947e-05,67379200,1685.3,1.9958,4117.0,2.6,12.19,2026-04-19T04:56:18.297371
3300,2.89252,2.711099,1.9081968843165043e-05,67584000,1683.6,2.9539,4129.1,2.6,12.19,2026-04-19T04:56:30.461901
