step,loss,smooth_loss,lr,tokens_seen,tokens_per_sec,grad_norm,elapsed_sec,vram_used_gb,vram_peak_gb,timestamp
6740,3.85578,3.863752,0.0005419869388426154,345139200,1714.5,0.5866,20422.3,3.93,12.8,2026-04-18T11:09:32.279703
6750,4.069795,3.866091,0.0005417922295282854,345651200,1713.5,0.4908,20452.2,3.93,12.8,2026-04-18T11:10:02.160771
6760,3.932058,3.867705,0.0005415972334779766,346163200,1713.7,0.4911,20482.1,3.93,12.8,2026-04-18T11:10:32.038059
6770,3.826439,3.866847,0.0005414019509556856,346675200,1712.5,0.596,20512.0,3.93,12.8,2026-04-18T11:11:01.935595
6780,3.893241,3.865756,0.0005412063822257965,347187200,1709.6,0.4526,20541.9,3.93,12.8,2026-04-18T11:11:31.885025
6790,3.863985,3.865036,0.0005410105275530809,347699200,1712.1,0.4789,20571.8,3.93,12.8,2026-04-18T11:12:01.789560
6800,3.724649,3.862601,0.000540814387202698,348211200,1715.1,0.5252,20601.7,3.93,12.8,2026-04-18T11:12:31.641863
6810,3.813235,3.862145,0.0005406179614401929,348723200,1711.7,0.5191,20631.6,3.93,12.8,2026-04-18T11:13:01.553129
6820,3.738507,3.861596,0.000540421250531498,349235200,1712.0,0.4295,20661.5,3.93,12.8,2026-04-18T11:13:31.460006
6830,3.679713,3.859584,0.0005402242547429311,349747200,1711.7,0.4423,20691.4,3.93,12.8,2026-04-18T11:14:01.371471
6840,3.777172,3.85766,0.0005400269743411961,350259200,1712.0,0.6071,20721.3,3.93,12.8,2026-04-18T11:14:31.277342
6850,3.914228,3.857256,0.000539829409593382,350771200,1714.5,0.4662,20751.2,3.93,12.8,2026-04-18T11:15:01.139713
6860,3.828382,3.856605,0.000539631560766963,351283200,1711.4,0.4544,20781.1,3.93,12.8,2026-04-18T11:15:31.057081
6870,3.803835,3.855484,0.0005394334281297974,351795200,1718.1,0.5256,20810.9,3.93,12.8,2026-04-18T11:16:00.858601
6880,3.841817,3.858903,0.0005392350119501284,352307200,1712.9,0.4522,20840.8,3.93,12.8,2026-04-18T11:16:30.749607
6890,3.791353,3.856783,0.0005390363124965825,352819200,1713.4,0.5356,20870.7,3.93,12.8,2026-04-18T11:17:00.632093
6900,3.871608,3.857165,0.0005388373300381702,353331200,1711.0,0.55,20900.6,3.93,12.8,2026-04-18T11:17:30.556778
6910,3.692999,3.853888,0.0005386380648442847,353843200,1717.6,0.4706,20930.4,3.93,12.8,2026-04-18T11:18:00.365061
6920,3.940139,3.854233,0.0005384385171847022,354355200,1720.6,0.5093,20960.2,3.93,12.8,2026-04-18T11:18:30.121853
6930,3.776258,3.853782,0.0005382386873295814,354867200,1718.3,0.5372,20990.0,3.93,12.8,2026-04-18T11:18:59.919287
6940,3.948006,3.85514,0.000538038575549463,355379200,1717.7,0.4765,21019.8,3.93,12.8,2026-04-18T11:19:29.726042
6950,3.963498,3.856455,0.0005378381821152692,355891200,1718.1,0.4538,21049.6,3.93,12.8,2026-04-18T11:19:59.527128
6960,3.932095,3.85878,0.0005376375072983037,356403200,1717.9,0.4996,21079.4,3.93,12.8,2026-04-18T11:20:29.330771
6970,3.799132,3.857025,0.0005374365513702513,356915200,1718.7,0.4581,21109.2,3.93,12.8,2026-04-18T11:20:59.120321
6980,3.790842,3.856518,0.0005372353146031769,357427200,1717.6,0.5108,21139.0,3.93,12.8,2026-04-18T11:21:28.929132
6990,3.813872,3.855893,0.000537033797269526,357939200,1718.4,0.4331,21168.8,3.93,12.8,2026-04-18T11:21:58.724076
7000,3.786463,3.855449,0.0005368319996421239,358451200,1717.5,0.4996,21198.6,3.93,12.8,2026-04-18T11:22:28.533781
7010,3.959406,3.856116,0.0005366299219941756,358963200,964.4,0.509,21251.7,3.93,12.8,2026-04-18T11:23:21.624803
7020,3.726562,3.855654,0.0005364275645992645,359475200,1715.4,0.4551,21281.5,3.93,12.8,2026-04-18T11:23:51.472221
7030,4.056612,3.859362,0.0005362249277313534,359987200,1708.3,0.9497,21311.5,3.93,12.8,2026-04-18T11:24:21.443342
7040,3.902671,3.859077,0.0005360220116647831,360499200,1716.1,0.4352,21341.3,3.93,12.8,2026-04-18T11:24:51.278804
7050,3.740306,3.857179,0.0005358188166742728,361011200,1718.5,0.4869,21371.1,3.93,12.8,2026-04-18T11:25:21.072852
7060,3.849764,3.855849,0.0005356153430349189,361523200,1717.5,0.4789,21400.9,3.93,12.8,2026-04-18T11:25:50.884336
7070,3.648513,3.85162,0.0005354115910221951,362035200,1718.4,0.5415,21430.7,3.93,12.8,2026-04-18T11:26:20.680169
7080,4.002959,3.8532,0.0005352075609119524,362547200,1717.6,0.5189,21460.5,3.93,12.8,2026-04-18T11:26:50.489029
7090,3.875747,3.853135,0.0005350032529804177,363059200,1718.3,0.5265,21490.3,3.93,12.8,2026-04-18T11:27:20.285533
7100,3.829533,3.853902,0.0005347986675041946,363571200,1718.2,0.4972,21520.1,3.93,12.8,2026-04-18T11:27:50.083769
7110,3.87911,3.854271,0.0005345938047602619,364083200,1717.5,0.4434,21549.9,3.93,12.8,2026-04-18T11:28:19.894891
7120,3.835949,3.850105,0.0005343886650259742,364595200,1718.7,0.5434,21579.7,3.93,12.8,2026-04-18T11:28:49.684537
7130,4.000871,3.859315,0.0005341832485790609,365107200,1717.4,0.4952,21609.5,3.93,12.8,2026-04-18T11:29:19.497429
7140,3.993443,3.861887,0.0005339775556976262,365619200,1718.6,0.4848,21639.3,3.93,12.8,2026-04-18T11:29:49.289494
7150,3.742201,3.861045,0.0005337715866601484,366131200,1717.8,0.4232,21669.1,3.93,12.8,2026-04-18T11:30:19.094844
7160,3.71999,3.859436,0.0005335653417454796,366643200,1718.2,0.6956,21698.9,3.93,12.8,2026-04-18T11:30:48.893267
7170,3.673108,3.855691,0.0005333588212328458,367155200,1718.4,0.4621,21728.7,3.93,12.8,2026-04-18T11:31:18.688728
7180,3.767622,3.855381,0.0005331520254018455,367667200,1716.6,0.4673,21758.5,3.93,12.8,2026-04-18T11:31:48.514862
7190,3.844379,3.855721,0.0005329449545324505,368179200,1717.3,0.5072,21788.4,3.93,12.8,2026-04-18T11:32:18.329778
7200,3.837926,3.854981,0.0005327376089050048,368691200,1717.6,0.5345,21818.2,3.93,12.8,2026-04-18T11:32:48.138964
7210,3.798133,3.854577,0.000532529988800224,369203200,1718.7,0.4902,21848.0,3.93,12.8,2026-04-18T11:33:17.929053
7220,3.811617,3.854839,0.0005323220944991959,369715200,1717.4,0.4692,21877.8,3.93,12.8,2026-04-18T11:33:47.742277
7230,3.766547,3.854771,0.0005321139262833793,370227200,1717.9,0.5387,21907.6,3.93,12.8,2026-04-18T11:34:17.545583
7240,3.927031,3.855229,0.0005319054844346036,370739200,1717.9,0.4558,21937.4,3.93,12.8,2026-04-18T11:34:47.349776
7250,3.72812,3.852232,0.0005316967692350689,371251200,1718.2,0.461,21967.2,3.93,12.8,2026-04-18T11:35:17.147779
7260,3.787975,3.852639,0.0005314877809673453,371763200,1717.3,0.6348,21997.0,3.93,12.8,2026-04-18T11:35:46.962648
7270,3.866458,3.851644,0.0005312785199143727,372275200,1717.6,0.4635,22026.8,3.93,12.8,2026-04-18T11:36:16.771089
7280,3.889569,3.849063,0.0005310689863594602,372787200,1717.3,0.4681,22056.6,3.93,12.8,2026-04-18T11:36:46.585486
7290,3.747241,3.848589,0.0005308591805862859,373299200,1717.0,0.9277,22086.4,3.93,12.8,2026-04-18T11:37:16.403588
7300,3.901286,3.848958,0.0005306491028788964,373811200,1718.5,0.5622,22116.2,3.93,12.8,2026-04-18T11:37:46.196455
7310,3.832704,3.847135,0.0005304387535217063,374323200,1717.3,0.4731,22146.0,3.93,12.8,2026-04-18T11:38:16.009816
7320,3.854949,3.84535,0.0005302281327994984,374835200,1718.4,0.4747,22175.8,3.93,12.8,2026-04-18T11:38:45.804918
7330,3.804555,3.844483,0.0005300172409974225,375347200,1717.6,0.4834,22205.6,3.93,12.8,2026-04-18T11:39:15.612995
7340,4.00564,3.846242,0.0005298060784009954,375859200,1717.9,1.3259,22235.4,3.93,12.8,2026-04-18T11:39:45.416760
7350,3.778335,3.845067,0.0005295946452961008,376371200,1717.3,0.4653,22265.3,3.93,12.8,2026-04-18T11:40:15.231345
7360,3.770118,3.843807,0.0005293829419689886,376883200,1716.7,0.4414,22295.1,3.93,12.8,2026-04-18T11:40:45.055936
7370,3.803675,3.842779,0.0005291709687062741,377395200,1718.9,0.4605,22324.9,3.93,12.8,2026-04-18T11:41:14.842902
7380,3.761912,3.841496,0.0005289587257949385,377907200,1717.6,0.4751,22354.7,3.93,12.8,2026-04-18T11:41:44.651278
7390,3.835448,3.841633,0.0005287462135223283,378419200,1718.6,0.4786,22384.5,3.93,12.8,2026-04-18T11:42:14.443785
7400,3.902797,3.842171,0.0005285334321761537,378931200,1717.3,0.4645,22414.3,3.93,12.8,2026-04-18T11:42:44.258741
7410,3.756594,3.840853,0.0005283203820444901,379443200,1717.2,0.4316,22444.1,3.93,12.8,2026-04-18T11:43:14.074524
7420,3.679207,3.835396,0.0005281070634157765,379955200,1715.8,0.5776,22473.9,3.93,12.8,2026-04-18T11:43:43.914518
7430,3.979318,3.835269,0.0005278934765788156,380467200,1717.2,0.5912,22503.8,3.93,12.8,2026-04-18T11:44:13.730486
7440,3.689803,3.833783,0.0005276796218227725,380979200,1717.5,0.5109,22533.6,3.93,12.8,2026-04-18T11:44:43.541870
7450,4.157635,3.837187,0.0005274654994371759,381491200,1717.6,0.6567,22563.4,3.93,12.8,2026-04-18T11:45:13.351702
7460,3.824344,3.83826,0.0005272511097119166,382003200,1717.6,0.6021,22593.2,3.93,12.8,2026-04-18T11:45:43.159932
7470,3.804494,3.837321,0.0005270364529372468,382515200,1716.2,0.4793,22623.0,3.93,12.8,2026-04-18T11:46:12.992714
7480,3.745218,3.835254,0.000526821529403781,383027200,1718.8,0.5505,22652.8,3.93,12.8,2026-04-18T11:46:42.781641
7490,3.870664,3.836119,0.0005266063394024945,383539200,1717.9,0.4813,22682.6,3.93,12.8,2026-04-18T11:47:12.586068
7500,3.432343,3.835372,0.0005263908832247231,384051200,1716.2,0.6113,22712.5,3.93,12.8,2026-04-18T11:47:42.419523
7510,3.831486,3.83565,0.0005261751611621634,384563200,1040.5,0.498,22761.7,3.93,12.8,2026-04-18T11:48:31.625557
7520,3.822189,3.835135,0.000525959173506872,385075200,1718.7,0.471,22791.4,3.93,12.8,2026-04-18T11:49:01.416260
7530,3.722222,3.836602,0.0005257429205512644,385587200,1717.0,0.5029,22821.3,3.93,12.8,2026-04-18T11:49:31.235723
7540,3.912782,3.838033,0.0005255264025881162,386099200,1717.2,0.5884,22851.1,3.93,12.8,2026-04-18T11:50:01.051134
7550,3.892964,3.840056,0.0005253096199105611,386611200,1716.6,0.4868,22880.9,3.93,12.8,2026-04-18T11:50:30.876955
7560,3.895021,3.839756,0.0005250925728120915,387123200,1716.8,0.4934,22910.7,3.93,12.8,2026-04-18T11:51:00.700643
7570,3.651159,3.837269,0.0005248752615865577,387635200,1718.3,0.503,22940.5,3.93,12.8,2026-04-18T11:51:30.496934
7580,3.726822,3.836378,0.0005246576865281677,388147200,1717.6,0.4935,22970.3,3.93,12.8,2026-04-18T11:52:00.305477
7590,3.70222,3.834576,0.0005244398479314863,388659200,1716.1,0.4887,23000.2,3.93,12.8,2026-04-18T11:52:30.140996
7600,3.701787,3.833393,0.0005242217460914358,389171200,1717.6,0.4536,23030.0,3.93,12.8,2026-04-18T11:52:59.949226
7610,3.83145,3.832011,0.000524003381303294,389683200,1716.6,0.4772,23059.8,3.93,12.8,2026-04-18T11:53:29.775777
7620,3.788231,3.833043,0.0005237847538626956,390195200,1717.6,0.4487,23089.6,3.93,12.8,2026-04-18T11:53:59.584177
7630,3.762491,3.832547,0.0005235658640656303,390707200,1718.7,0.4444,23119.4,3.93,12.8,2026-04-18T11:54:29.374757
7640,3.809207,3.832323,0.000523346712208443,391219200,1718.0,0.4558,23149.2,3.93,12.8,2026-04-18T11:54:59.177341
7650,3.782283,3.831161,0.0005231272985878339,391731200,1718.0,0.5054,23179.0,3.93,12.8,2026-04-18T11:55:28.978802
7660,3.788534,3.82868,0.0005229076235008568,392243200,1718.8,0.4686,23208.8,3.93,12.8,2026-04-18T11:55:58.768115
7670,3.741941,3.826589,0.0005226876872449203,392755200,1717.7,0.431,23238.6,3.93,12.8,2026-04-18T11:56:28.576234
7680,3.867147,3.827375,0.0005224674901177861,393267200,1718.6,0.4659,23268.4,3.93,12.8,2026-04-18T11:56:58.368701
7690,3.738269,3.82492,0.000522247032417569,393779200,1717.6,0.4629,23298.2,3.93,12.8,2026-04-18T11:57:28.178295
7700,3.985526,3.826981,0.0005220263144427369,394291200,1718.4,0.5041,23328.0,3.93,12.8,2026-04-18T11:57:57.974026
7710,3.684683,3.824956,0.0005218053364921101,394803200,1717.7,0.4968,23357.8,3.93,12.8,2026-04-18T11:58:27.781553
7720,3.813525,3.824607,0.0005215840988648606,395315200,1718.3,0.4652,23387.6,3.93,12.8,2026-04-18T11:58:57.578906
7730,3.784406,3.823059,0.000521362601860512,395827200,1717.8,0.5165,23417.4,3.93,12.8,2026-04-18T11:59:27.384708
7740,3.726111,3.821762,0.0005211408457789392,396339200,1717.8,0.4799,23447.2,3.93,12.8,2026-04-18T11:59:57.190980
7750,3.798517,3.819049,0.0005209188309203678,396851200,1718.4,0.4654,23477.0,3.93,12.8,2026-04-18T12:00:26.985258
7760,3.865361,3.818382,0.0005206965575853737,397363200,1717.3,0.6031,23506.8,3.93,12.8,2026-04-18T12:00:56.799578
7770,3.647394,3.816592,0.0005204740260748827,397875200,1718.3,0.5678,23536.6,3.93,12.8,2026-04-18T12:01:26.596545
7780,3.929832,3.816958,0.0005202512366901705,398387200,1717.6,0.5629,23566.4,3.93,12.8,2026-04-18T12:01:56.406255
7790,3.76198,3.815937,0.0005200281897328614,398899200,1718.7,0.5009,23596.2,3.93,12.8,2026-04-18T12:02:26.196104
7800,3.923614,3.817927,0.0005198048855049286,399411200,1718.1,0.464,23626.0,3.93,12.8,2026-04-18T12:02:55.997430
7810,3.78847,3.817679,0.0005195813243086938,399923200,1718.6,0.4652,23655.8,3.93,12.8,2026-04-18T12:03:25.788811
7820,3.77705,3.818065,0.0005193575064468263,400435200,1718.2,0.486,23685.6,3.93,12.8,2026-04-18T12:03:55.586790
7830,3.804167,3.819309,0.0005191334322223434,400947200,1717.8,0.4966,23715.4,3.93,12.8,2026-04-18T12:04:25.391718
7840,3.85947,3.820132,0.0005189091019386086,401459200,1718.9,0.4564,23745.2,3.93,12.8,2026-04-18T12:04:55.179020
7850,3.936822,3.820358,0.000518684515899333,401971200,1717.4,0.4804,23775.0,3.93,12.8,2026-04-18T12:05:24.992397
7860,3.743113,3.819506,0.0005184596744085732,402483200,1718.5,0.4373,23804.8,3.93,12.8,2026-04-18T12:05:54.785475
7870,3.931352,3.820781,0.0005182345777707324,402995200,1717.7,1.4223,23834.6,3.93,12.8,2026-04-18T12:06:24.593324
7880,3.801309,3.820376,0.0005180092262905585,403507200,1718.6,0.4867,23864.4,3.93,12.8,2026-04-18T12:06:54.384368
7890,3.855571,3.821018,0.0005177836202731448,404019200,1717.9,0.4571,23894.2,3.93,12.8,2026-04-18T12:07:24.188456
7900,3.770338,3.820005,0.0005175577600239292,404531200,1718.1,0.4691,23924.0,3.93,12.8,2026-04-18T12:07:53.988771
7910,3.801203,3.821087,0.0005173316458486936,405043200,1718.5,0.5182,23953.8,3.93,12.8,2026-04-18T12:08:23.782434
7920,3.822461,3.819911,0.0005171052780535641,405555200,1718.0,0.5423,23983.6,3.93,12.8,2026-04-18T12:08:53.584768
7930,3.749623,3.819644,0.0005168786569450098,406067200,1719.1,0.5695,24013.4,3.93,12.8,2026-04-18T12:09:23.367671
7940,3.822519,3.818389,0.0005166517828298426,406579200,1717.3,0.5791,24043.2,3.93,12.8,2026-04-18T12:09:53.182563
7950,3.968812,3.818442,0.0005164246560152173,407091200,1718.8,0.5106,24073.0,3.93,12.8,2026-04-18T12:10:22.970398
7960,3.861396,3.817735,0.0005161972768086307,407603200,1717.5,0.5631,24102.8,3.93,12.8,2026-04-18T12:10:52.782370
7970,3.899384,3.818738,0.0005159696455179215,408115200,1718.4,0.5044,24132.6,3.93,12.8,2026-04-18T12:11:22.577224
7980,3.81173,3.818947,0.0005157417624512689,408627200,1717.9,0.4815,24162.4,3.93,12.8,2026-04-18T12:11:52.381390
7990,3.786143,3.81867,0.0005155136279171941,409139200,1718.1,0.6199,24192.2,3.93,12.8,2026-04-18T12:12:22.182054
8000,4.024934,3.821054,0.000515285242224558,409651200,1718.2,0.6847,24222.0,3.93,12.8,2026-04-18T12:12:51.979844
8010,3.828979,3.81975,0.0005150566056825617,410163200,991.2,1.5081,24273.7,3.93,12.8,2026-04-18T12:13:43.632827
8020,3.903592,3.82152,0.0005148277186007459,410675200,1716.4,0.6055,24303.5,3.93,12.8,2026-04-18T12:14:13.461960
8030,3.72672,3.818221,0.0005145985812889906,411187200,1712.3,0.4597,24333.4,3.93,12.8,2026-04-18T12:14:43.363178
8040,3.532519,3.81452,0.0005143691940575145,411699200,1714.7,0.5118,24363.3,3.93,12.8,2026-04-18T12:15:13.223207
8050,3.553244,3.812649,0.0005141395572168746,412211200,1714.6,0.6982,24393.1,3.93,12.8,2026-04-18T12:15:43.084983
8060,3.80442,3.812196,0.0005139096710779659,412723200,1709.5,0.4341,24423.1,3.93,12.8,2026-04-18T12:16:13.035115
8070,3.791762,3.813628,0.000513679535952021,413235200,1711.8,0.5669,24453.0,3.93,12.8,2026-04-18T12:16:42.945259
8080,3.716391,3.810763,0.0005134491521506094,413747200,1714.0,0.532,24482.8,3.93,12.8,2026-04-18T12:17:12.817210
8090,3.924123,3.811246,0.0005132185199856374,414259200,1717.4,0.4864,24512.7,3.93,12.8,2026-04-18T12:17:42.629719
8100,3.842717,3.811378,0.0005129876397693476,414771200,1718.4,0.4747,24542.5,3.93,12.8,2026-04-18T12:18:12.425341
8110,3.720732,3.809794,0.0005127565118143183,415283200,1717.7,0.5185,24572.3,3.93,12.8,2026-04-18T12:18:42.232428
8120,3.985836,3.811293,0.0005125251364334633,415795200,1718.7,0.5107,24602.1,3.93,12.8,2026-04-18T12:19:12.021930
8130,3.622782,3.807512,0.0005122935139400312,416307200,1718.5,0.4219,24631.8,3.93,12.8,2026-04-18T12:19:41.814891
8140,3.680391,3.804382,0.0005120616446476052,416819200,1718.1,0.5091,24661.6,3.93,12.8,2026-04-18T12:20:11.615662
8150,3.757809,3.804538,0.000511829528870103,417331200,1718.8,0.5353,24691.4,3.93,12.8,2026-04-18T12:20:41.403066
8160,3.74293,3.804767,0.0005115971669217756,417843200,1718.0,0.5154,24721.2,3.93,12.8,2026-04-18T12:21:11.205248
8170,3.71203,3.805157,0.0005113645591172073,418355200,1718.4,0.4324,24751.0,3.93,12.8,2026-04-18T12:21:41.000872
8180,3.834887,3.805829,0.0005111317057713155,418867200,1717.3,0.4947,24780.8,3.93,12.8,2026-04-18T12:22:10.815665
8190,3.903592,3.806421,0.0005108986071993497,419379200,1718.2,0.4906,24810.6,3.93,12.8,2026-04-18T12:22:40.615064
8200,3.74461,3.805488,0.0005106652637168916,419891200,1717.9,0.5218,24840.5,3.93,12.8,2026-04-18T12:23:10.419025
8210,3.68187,3.804326,0.0005104316756398547,420403200,1718.1,0.4543,24870.3,3.93,12.8,2026-04-18T12:23:40.219914
8220,3.841862,3.804628,0.000510197843284483,420915200,1717.3,0.4594,24900.1,3.93,12.8,2026-04-18T12:24:10.034113
8230,3.74109,3.804373,0.000509963766967352,421427200,1717.5,0.4989,24929.9,3.93,12.8,2026-04-18T12:24:39.844652
8240,3.7178,3.802281,0.0005097294470053671,421939200,1718.6,0.6352,24959.7,3.93,12.8,2026-04-18T12:25:09.636377
8250,3.810234,3.803102,0.0005094948837157631,422451200,1716.9,0.506,24989.5,3.93,12.8,2026-04-18T12:25:39.456781
8260,3.706081,3.802283,0.0005092600774161052,422963200,1718.3,0.5645,25019.3,3.93,12.8,2026-04-18T12:26:09.253796
8270,3.920944,3.802828,0.0005090250284242868,423475200,1717.6,0.5979,25049.1,3.93,12.8,2026-04-18T12:26:39.063170
8280,3.901948,3.802952,0.0005087897370585303,423987200,1718.3,0.442,25078.9,3.93,12.8,2026-04-18T12:27:08.860456
8290,4.023021,3.80571,0.000508554203637386,424499200,1718.1,0.496,25108.7,3.93,12.8,2026-04-18T12:27:38.660123
8300,3.863593,3.805333,0.000508318428479732,425011200,1718.0,0.5085,25138.5,3.93,12.8,2026-04-18T12:28:08.462723
8310,3.794266,3.804948,0.0005080824119047738,425523200,1718.2,0.5538,25168.3,3.93,12.8,2026-04-18T12:28:38.260565
8320,3.717562,3.803575,0.0005078461542320436,426035200,1717.6,0.4939,25198.1,3.93,12.8,2026-04-18T12:29:08.069625
8330,3.757149,3.803101,0.0005076096557814001,426547200,1718.7,0.507,25227.9,3.93,12.8,2026-04-18T12:29:37.858849
8340,3.708756,3.800132,0.0005073729168730279,427059200,1717.1,0.49,25257.7,3.93,12.8,2026-04-18T12:30:07.676992
8350,3.893961,3.801288,0.0005071359378274369,427571200,1718.6,0.4562,25287.5,3.93,12.8,2026-04-18T12:30:37.468594
8360,3.733139,3.800918,0.0005068987189654627,428083200,1717.7,0.5121,25317.3,3.93,12.8,2026-04-18T12:31:07.276173
8370,3.807979,3.800961,0.0005066612606082652,428595200,1718.2,0.4703,25347.1,3.93,12.8,2026-04-18T12:31:37.075247
8380,3.872437,3.802066,0.0005064235630773285,429107200,1717.2,0.4585,25376.9,3.93,12.8,2026-04-18T12:32:06.891890
8390,3.992026,3.803632,0.0005061856266944605,429619200,1717.7,0.513,25406.7,3.93,12.8,2026-04-18T12:32:36.698955
8400,3.632434,3.800929,0.0005059474517817928,430131200,1718.3,0.5232,25436.5,3.93,12.8,2026-04-18T12:33:06.495009
8410,3.80907,3.801453,0.0005057090386617796,430643200,1717.2,0.4541,25466.3,3.93,12.8,2026-04-18T12:33:36.311536
8420,3.714836,3.80181,0.0005054703876571978,431155200,1718.3,0.4493,25496.1,3.93,12.8,2026-04-18T12:34:06.107889
8430,3.883383,3.80085,0.0005052314990911462,431667200,1717.3,0.4589,25526.0,3.93,12.8,2026-04-18T12:34:35.922742
8440,3.738521,3.801337,0.0005049923732870453,432179200,1716.8,0.4546,25555.8,3.93,12.8,2026-04-18T12:35:05.745189
8450,3.818002,3.797941,0.0005047530105686367,432691200,1717.7,0.5476,25585.6,3.93,12.8,2026-04-18T12:35:35.551578
8460,3.922187,3.79892,0.0005045134112599828,433203200,1714.5,0.4782,25615.4,3.93,12.8,2026-04-18T12:36:05.413995
8470,3.700886,3.797884,0.0005042735756854666,433715200,1718.3,0.4706,25645.2,3.93,12.8,2026-04-18T12:36:35.211247
8480,3.873843,3.79917,0.0005040335041697904,434227200,1717.4,0.5307,25675.1,3.93,12.8,2026-04-18T12:37:05.023819
8490,3.745979,3.797923,0.0005037931970379764,434739200,1713.0,0.4585,25704.9,3.93,12.8,2026-04-18T12:37:34.912659
8500,3.729119,3.800891,0.0005035526546153655,435251200,1717.2,0.5001,25734.8,3.93,12.8,2026-04-18T12:38:04.729479
8510,3.701646,3.799592,0.0005033118772276175,435763200,1010.0,0.5689,25785.5,3.93,12.8,2026-04-18T12:38:55.425029
8520,3.876428,3.800135,0.0005030708652007098,436275200,1717.8,0.4728,25815.3,3.93,12.8,2026-04-18T12:39:25.230696
8530,3.899809,3.801911,0.000502829618860938,436787200,1718.6,0.5024,25845.1,3.93,12.8,2026-04-18T12:39:55.023131
8540,3.917451,3.801957,0.0005025881385349143,437299200,1716.3,0.5271,25874.9,3.93,12.8,2026-04-18T12:40:24.854311
8550,3.645026,3.799478,0.0005023464245495685,437811200,1713.2,0.4923,25904.8,3.93,12.8,2026-04-18T12:40:54.739844
